Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Missing_Flag,Discount Applied_Flag,Subscription Status_Flag,Estimated_Lifetime_Spend,Purchases_Per_Year,Value_Tier,Low_Satisfaction_Flag,Promo_Dependency_Score,Previous_Purchases_TieBreak,Tenure_Censored_Flag,Loyalty_Score_A_Behavioral,Engagement_Depth_Tier,Frequency_Inconsistency_Flag,Loyalty_Score_B_Value_Satisfaction,Customer_Segment,Region
2763,58,Female,T-shirt,Clothing,41,Georgia,M,Charcoal,Fall,3.8,No,Store Pickup,No,10,Debit Card,Every 3 Months,0,0,0,451,4,Bronze,0,0.5004006410256411,10.000015871794872,0,0.18743589743589745,New,0,0.338974358974359,Low Priority / At Risk,South
2764,28,Female,Handbag,Accessories,52,West Virginia,M,Green,Fall,2.9,No,2-Day Shipping,No,35,Venmo,Quarterly,0,0,0,1872,4,Gold,1,0.5004006410256411,35.000066756410256,0,0.6966666666666667,Established,0,0.4103846153846154,Low Priority / At Risk,South
2765,63,Female,Sweater,Clothing,41,Arizona,XL,White,Spring,2.6,No,Next Day Air,No,2,Debit Card,Weekly,0,0,0,123,52,Bronze,1,0.5004006410256411,2.0000021794871796,0,0.026153846153846153,New,1,0.02955128205128205,Low Priority / At Risk,West
2766,64,Female,Gloves,Accessories,70,Colorado,M,Purple,Summer,4.3,No,2-Day Shipping,No,24,Credit Card,Quarterly,0,0,0,1750,4,Gold,0,0.5004006410256411,24.00006367948718,0,0.4753846153846154,Developing,0,0.6822435897435897,Low Priority / At Risk,West
2767,66,Female,Dress,Clothing,91,Tennessee,M,Cyan,Winter,2.8,No,Standard,No,47,Credit Card,Monthly,0,0,0,4368,12,Platinum,1,0.5004006410256411,47.000098064102566,0,0.9398717948717948,Veteran,0,0.5475641025641026,"Habitual, Not Yet Valuable",South
2768,31,Female,Dress,Clothing,95,Iowa,M,Green,Spring,4.5,No,Free Shipping,No,31,Cash,Monthly,0,0,0,3040,12,Platinum,0,0.5004006410256411,31.000087179487178,0,0.6258974358974358,Established,0,0.8383333333333334,Promising New,Midwest
2769,55,Female,Blouse,Clothing,25,Kansas,M,Beige,Spring,3.8,No,2-Day Shipping,No,28,PayPal,Bi-Weekly,0,0,0,725,26,Silver,0,0.5004006410256411,28.00002719230769,0,0.5457692307692308,Established,0,0.3955769230769231,Low Priority / At Risk,Midwest
2770,32,Female,Shirt,Clothing,89,Oklahoma,L,Lavender,Fall,3.0,No,Standard,No,13,Cash,Weekly,0,0,0,1246,52,Silver,1,0.5004006410256411,13.000047294871795,0,0.2580769230769231,Developing,0,0.3341025641025641,Low Priority / At Risk,South
2771,50,Female,Boots,Footwear,44,Nebraska,S,Blue,Fall,3.3,No,Express,No,22,Bank Transfer,Quarterly,0,0,0,1012,4,Silver,1,0.5004006410256411,22.000038487179488,0,0.43166666666666664,Developing,0,0.3492948717948718,Low Priority / At Risk,Midwest
2772,58,Female,Jacket,Outerwear,52,Maryland,S,Beige,Summer,3.1,No,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly,0,0,0,676,26,Silver,1,0.5004006410256411,12.000025615384615,0,0.23025641025641025,New,0,0.24608974358974361,Low Priority / At Risk,South
2773,18,Female,Backpack,Accessories,94,Pennsylvania,L,Blue,Spring,3.5,No,Store Pickup,No,10,Bank Transfer,Every 3 Months,0,0,0,1034,4,Silver,0,0.5004006410256411,10.000039269230768,0,0.1996153846153846,New,0,0.39564102564102566,Low Priority / At Risk,Northeast
2774,39,Female,Pants,Clothing,98,Arizona,S,Maroon,Spring,4.6,No,Express,No,45,Bank Transfer,Quarterly,0,0,0,4508,4,Platinum,0,0.5004006410256411,45.000098692307695,0,0.8987179487179487,Veteran,0,0.9157051282051282,Core Loyal,West
2775,56,Female,Boots,Footwear,40,Oklahoma,L,Yellow,Fall,4.1,No,Standard,No,42,Credit Card,Quarterly,0,0,0,1720,4,Gold,0,0.5004006410256411,42.00006278205128,0,0.8273076923076923,Veteran,0,0.6371794871794871,"Habitual, Not Yet Valuable",South
2776,37,Female,Socks,Clothing,25,Montana,L,Red,Fall,3.6,No,Free Shipping,No,16,Debit Card,Weekly,0,0,0,425,52,Bronze,0,0.5004006410256411,16.000014743589745,0,0.3035897435897436,Developing,0,0.29217948717948716,Low Priority / At Risk,West
2777,46,Female,Scarf,Accessories,62,Wyoming,L,Green,Fall,2.9,No,Free Shipping,No,6,Bank Transfer,Annually,0,0,0,434,1,Bronze,1,0.5004006410256411,6.00001508974359,0,0.1214102564102564,New,0,0.15205128205128204,Low Priority / At Risk,West
2778,52,Female,Blouse,Clothing,24,Idaho,M,Magenta,Fall,4.8,No,Standard,No,28,Credit Card,Every 3 Months,0,0,0,696,4,Silver,0,0.5004006410256411,28.00002612820513,0,0.5448717948717948,Established,0,0.5919871794871795,Low Priority / At Risk,West
2779,70,Female,Belt,Accessories,57,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,24,Credit Card,Bi-Weekly,0,0,0,1425,26,Gold,1,0.5004006410256411,24.00005355128205,0,0.4707692307692308,Developing,0,0.40551282051282056,Low Priority / At Risk,Northeast
2780,61,Female,Sunglasses,Accessories,66,Montana,L,Blue,Winter,4.3,No,Express,No,14,Credit Card,Bi-Weekly,0,0,0,990,26,Silver,0,0.5004006410256411,14.000037794871794,0,0.27474358974358976,Developing,0,0.5528205128205128,Low Priority / At Risk,West
2781,33,Female,Boots,Footwear,70,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,29,PayPal,Bi-Weekly,0,0,0,2100,26,Gold,0,0.5004006410256411,29.000071525641026,0,0.5744871794871795,Established,0,0.6808974358974359,Low Priority / At Risk,Midwest
2782,65,Female,Sandals,Footwear,39,Mississippi,M,Blue,Spring,4.6,No,Standard,No,33,PayPal,Weekly,0,0,0,1326,52,Silver,0,0.5004006410256411,33.00004985897436,0,0.6534615384615384,Established,0,0.6715384615384615,Low Priority / At Risk,South
2783,41,Female,Gloves,Accessories,34,Idaho,S,Cyan,Spring,3.8,No,Free Shipping,No,30,PayPal,Annually,0,0,0,1054,1,Silver,0,0.5004006410256411,30.00004008974359,0,0.5856410256410256,Established,1,0.4600641025641026,Low Priority / At Risk,West
2784,19,Female,Skirt,Clothing,38,Virginia,M,Silver,Spring,4.5,No,Next Day Air,No,26,Credit Card,Quarterly,0,0,0,1026,4,Silver,0,0.5004006410256411,26.000039012820512,0,0.5092307692307693,Established,0,0.5974999999999999,Low Priority / At Risk,South
2785,33,Female,Skirt,Clothing,70,Idaho,M,Black,Winter,3.1,No,Express,No,12,PayPal,Every 3 Months,0,0,0,910,4,Silver,1,0.5004006410256411,12.000034076923077,0,0.23461538461538461,New,0,0.2883974358974359,Low Priority / At Risk,West
2786,53,Female,Blouse,Clothing,80,Louisiana,S,Green,Summer,2.9,No,Next Day Air,No,13,Bank Transfer,Monthly,0,0,0,1120,12,Silver,1,0.5004006410256411,13.000042858974359,0,0.25564102564102564,Developing,0,0.2908974358974359,Low Priority / At Risk,South
2787,54,Female,Handbag,Accessories,51,Colorado,M,Violet,Spring,3.8,No,Next Day Air,No,41,Debit Card,Every 3 Months,0,0,0,2142,4,Gold,0,0.5004006410256411,41.00007241025641,0,0.8107692307692308,Veteran,0,0.6216666666666667,"Habitual, Not Yet Valuable",West
2788,36,Female,Boots,Footwear,79,West Virginia,XL,Pink,Spring,4.1,No,Next Day Air,No,4,Venmo,Bi-Weekly,0,0,0,395,26,Bronze,0,0.5004006410256411,4.00001341025641,0,0.07897435897435898,New,0,0.39032051282051283,Low Priority / At Risk,South
2789,56,Female,Boots,Footwear,92,Rhode Island,M,Olive,Summer,3.1,No,Free Shipping,No,2,Credit Card,Annually,0,0,0,276,1,Bronze,1,0.5004006410256411,2.0000083846153847,0,0.03769230769230769,New,0,0.15993589743589742,Low Priority / At Risk,Northeast
2790,28,Female,Sweater,Clothing,85,North Carolina,L,Orange,Fall,5.0,No,Express,No,28,Credit Card,Bi-Weekly,0,0,0,2465,26,Platinum,0,0.5004006410256411,28.000078743589743,0,0.558974358974359,Established,0,0.8894230769230769,Promising New,South
2791,34,Female,Socks,Clothing,63,Maine,M,Black,Spring,4.5,No,Free Shipping,No,24,Debit Card,Annually,0,0,0,1575,1,Gold,0,0.5004006410256411,24.000057974358974,0,0.4724358974358974,Developing,1,0.6923076923076923,Low Priority / At Risk,Northeast
2792,43,Female,Gloves,Accessories,60,Iowa,M,Yellow,Fall,2.8,No,Express,No,14,Venmo,Bi-Weekly,0,0,0,900,26,Silver,1,0.5004006410256411,14.00003373076923,0,0.2735897435897436,Developing,0,0.22589743589743588,Low Priority / At Risk,Midwest
2793,54,Female,Shorts,Clothing,44,Kentucky,L,Violet,Winter,3.2,No,Express,No,11,Credit Card,Weekly,0,0,0,528,52,Bronze,1,0.5004006410256411,11.000019230769231,0,0.20910256410256411,New,0,0.23391025641025642,Low Priority / At Risk,South
2794,37,Female,Boots,Footwear,57,Massachusetts,M,Silver,Spring,3.1,No,Standard,No,27,Debit Card,Bi-Weekly,0,0,0,1596,26,Gold,1,0.5004006410256411,27.000058628205128,0,0.5329487179487179,Established,0,0.41115384615384615,Low Priority / At Risk,Northeast
2795,33,Female,Jacket,Outerwear,24,New York,M,Gold,Fall,3.3,No,Standard,No,7,Cash,Bi-Weekly,0,0,0,192,26,Bronze,1,0.5004006410256411,7.0000051153846155,0,0.13192307692307692,New,0,0.18243589743589744,Low Priority / At Risk,Northeast
2796,33,Female,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,49,PayPal,Annually,0,0,0,1750,1,Gold,1,0.5004006410256411,49.00006367948718,0,0.9697435897435898,Veteran,1,0.4962820512820513,"Habitual, Not Yet Valuable",Midwest
2797,55,Female,Jacket,Outerwear,73,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,No,21,Cash,Annually,0,0,0,1606,1,Gold,0,0.5004006410256411,21.000059025641026,0,0.41717948717948716,Developing,1,0.5547435897435897,Low Priority / At Risk,South
2798,63,Female,Jewelry,Accessories,42,Oklahoma,M,Green,Winter,3.5,No,Express,No,10,Venmo,Every 3 Months,0,0,0,462,4,Bronze,0,0.5004006410256411,10.000016384615385,0,0.18794871794871795,New,0,0.2812179487179487,Low Priority / At Risk,South
2799,52,Female,Hoodie,Clothing,20,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,37,PayPal,Weekly,0,0,0,760,52,Silver,0,0.5004006410256411,37.00002862820513,0,0.7243589743589743,Established,0,0.6044871794871796,Low Priority / At Risk,Northeast
2800,23,Female,T-shirt,Clothing,89,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,9,Bank Transfer,Every 3 Months,0,0,0,890,4,Silver,0,0.5004006410256411,9.00003341025641,0,0.17743589743589744,New,0,0.44724358974358974,Low Priority / At Risk,Northeast
2801,70,Female,Shirt,Clothing,76,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,No,14,Cash,Bi-Weekly,0,0,0,1140,26,Silver,1,0.5004006410256411,14.000043538461538,0,0.2765384615384615,Developing,0,0.39557692307692305,Low Priority / At Risk,South
2802,64,Female,Shirt,Clothing,56,New Mexico,M,Indigo,Winter,2.6,No,Express,No,30,PayPal,Annually,0,0,0,1736,1,Gold,1,0.5004006410256411,30.000063384615384,0,0.5919230769230769,Established,1,0.33557692307692305,Low Priority / At Risk,West
2803,22,Female,Coat,Outerwear,100,Hawaii,L,Red,Fall,3.1,No,Store Pickup,No,42,Credit Card,Bi-Weekly,0,0,0,4300,26,Platinum,1,0.5004006410256411,42.000097807692306,0,0.842948717948718,Veteran,0,0.607051282051282,"Habitual, Not Yet Valuable",West
2804,46,Female,T-shirt,Clothing,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,31,Bank Transfer,Monthly,0,0,0,1408,12,Gold,1,0.5004006410256411,31.00005292307692,0,0.6106410256410256,Established,0,0.42147435897435903,Low Priority / At Risk,West
2805,65,Female,Hoodie,Clothing,76,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,48,Bank Transfer,Every 3 Months,0,0,0,3724,4,Platinum,1,0.5004006410256411,48.00009391025641,0,0.9569230769230769,Veteran,0,0.5267948717948718,"Habitual, Not Yet Valuable",South
2806,18,Female,Sunglasses,Accessories,97,Nevada,S,Black,Fall,4.3,No,Standard,No,48,Cash,Quarterly,0,0,0,4753,4,Platinum,0,0.5004006410256411,48.00009948717949,0,0.9641025641025641,Veteran,0,0.8612820512820513,Core Loyal,West
2807,45,Female,Blouse,Clothing,39,South Carolina,L,Purple,Spring,2.7,No,Standard,No,50,Credit Card,Annually,0,0,0,1989,1,Gold,1,0.5004006410256411,50.00006935897436,1,0.9846153846153847,Veteran,1,0.38544871794871793,"Habitual, Not Yet Valuable",South
2808,56,Female,Hoodie,Clothing,100,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,No,10,Debit Card,Bi-Weekly,0,0,0,1100,26,Silver,0,0.5004006410256411,10.000042051282051,0,0.20102564102564102,New,0,0.5936538461538462,Low Priority / At Risk,South
2809,49,Female,Skirt,Clothing,62,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,45,PayPal,Every 3 Months,0,0,0,2852,4,Platinum,0,0.5004006410256411,45.0000848974359,0,0.8894871794871795,Veteran,0,0.7046794871794873,"Habitual, Not Yet Valuable",South
2810,66,Female,Shorts,Clothing,98,Arkansas,XL,Teal,Summer,3.0,No,Standard,No,27,Debit Card,Quarterly,0,0,0,2744,4,Platinum,1,0.5004006410256411,27.000083217948717,0,0.5432051282051282,Established,0,0.5137179487179487,Low Priority / At Risk,South
2811,27,Female,Jeans,Clothing,31,Arizona,M,Purple,Summer,4.0,No,Standard,No,10,Debit Card,Bi-Weekly,0,0,0,341,26,Bronze,0,0.5004006410256411,10.00001126923077,0,0.18474358974358973,New,0,0.358525641025641,Low Priority / At Risk,West
2812,69,Female,Jacket,Outerwear,89,Ohio,M,Blue,Fall,3.7,No,Store Pickup,No,19,Credit Card,Quarterly,0,0,0,1780,4,Gold,0,0.5004006410256411,19.000064474358975,0,0.37833333333333335,Developing,0,0.561025641025641,Low Priority / At Risk,Midwest
2813,66,Female,Hoodie,Clothing,91,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,1,Credit Card,Every 3 Months,0,0,0,182,4,Bronze,0,0.5004006410256411,1.0000046666666667,0,0.019102564102564102,New,0,0.28294871794871795,Low Priority / At Risk,Midwest
2814,45,Female,Shirt,Clothing,50,Vermont,S,Maroon,Summer,3.3,No,2-Day Shipping,No,39,Debit Card,Quarterly,0,0,0,2000,4,Gold,1,0.5004006410256411,39.00006956410257,0,0.7716666666666666,Veteran,0,0.5046794871794872,"Habitual, Not Yet Valuable",Northeast
2815,31,Female,T-shirt,Clothing,32,Minnesota,L,Gold,Winter,3.6,No,Standard,No,14,Bank Transfer,Monthly,0,0,0,480,12,Bronze,0,0.5004006410256411,14.000017179487179,0,0.26564102564102565,Developing,0,0.30435897435897435,Low Priority / At Risk,Midwest
2816,33,Female,Blouse,Clothing,67,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,40,Venmo,Every 3 Months,0,0,0,2747,4,Platinum,0,0.5004006410256411,40.00008329487179,0,0.7965384615384615,Veteran,0,0.6966666666666667,"Habitual, Not Yet Valuable",West
2817,43,Female,Skirt,Clothing,28,Maryland,M,Black,Spring,3.5,No,Free Shipping,No,45,Venmo,Weekly,0,0,0,1288,52,Silver,0,0.5004006410256411,45.00004857692308,0,0.8814102564102564,Veteran,0,0.4421794871794872,"Habitual, Not Yet Valuable",South
2818,25,Female,Backpack,Accessories,65,South Carolina,XL,Yellow,Winter,3.4,No,Standard,No,6,Venmo,Weekly,0,0,0,455,52,Bronze,1,0.5004006410256411,6.000015961538462,0,0.12243589743589743,New,0,0.25769230769230766,Low Priority / At Risk,South
2819,46,Female,Shorts,Clothing,73,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,12,Debit Card,Annually,0,0,0,949,1,Silver,0,0.5004006410256411,12.000035756410256,0,0.23551282051282052,New,0,0.6214102564102564,Low Priority / At Risk,West
2820,67,Female,Shirt,Clothing,27,Georgia,L,Lavender,Spring,3.0,No,Free Shipping,No,19,Cash,Monthly,0,0,0,540,12,Bronze,1,0.5004006410256411,19.000019846153847,0,0.3607692307692308,Developing,0,0.19685897435897437,Low Priority / At Risk,South
2821,26,Female,Backpack,Accessories,89,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,No,5,Cash,Bi-Weekly,0,0,0,534,26,Bronze,0,0.5004006410256411,5.000019615384615,0,0.10461538461538461,New,0,0.37826923076923075,Low Priority / At Risk,Northeast
2822,35,Female,Shoes,Footwear,72,Georgia,L,Olive,Summer,4.5,No,Standard,No,37,Venmo,Monthly,0,0,0,2736,12,Platinum,0,0.5004006410256411,37.000083025641025,0,0.7371794871794872,Established,0,0.8175641025641025,Promising New,South
2823,61,Female,Skirt,Clothing,37,New Jersey,S,Brown,Fall,4.1,No,Standard,No,33,PayPal,Quarterly,0,0,0,1258,4,Silver,0,0.5004006410256411,33.00004787179487,0,0.6526923076923077,Established,0,0.5626282051282051,Low Priority / At Risk,Northeast
2824,26,Female,Dress,Clothing,63,Utah,M,Olive,Summer,4.5,No,Standard,No,47,Debit Card,Bi-Weekly,0,0,0,3024,26,Platinum,0,0.5004006410256411,47.00008702564102,0,0.9301282051282052,Veteran,0,0.8375641025641025,Core Loyal,West
2825,39,Female,Hat,Accessories,90,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,49,Debit Card,Quarterly,0,0,0,4500,4,Platinum,0,0.5004006410256411,49.000098641025644,0,0.9784615384615385,Veteran,0,0.7953846153846154,Core Loyal,West
2826,69,Female,Handbag,Accessories,62,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,No,28,Bank Transfer,Annually,0,0,0,1798,1,Gold,0,0.5004006410256411,28.000064961538463,0,0.553076923076923,Established,1,0.6886538461538461,Low Priority / At Risk,South
2827,32,Female,Handbag,Accessories,43,Florida,L,Brown,Fall,3.6,No,Express,No,23,Venmo,Annually,0,0,0,1032,1,Silver,0,0.5004006410256411,23.000039166666667,0,0.44756410256410256,Developing,1,0.4142948717948718,Low Priority / At Risk,South
2828,20,Female,Blouse,Clothing,96,Wisconsin,M,Magenta,Fall,3.1,No,Next Day Air,No,11,Bank Transfer,Bi-Weekly,0,0,0,1152,26,Silver,1,0.5004006410256411,11.000044,0,0.22064102564102564,New,0,0.3380128205128205,Low Priority / At Risk,Midwest
2829,25,Female,Scarf,Accessories,83,Tennessee,L,Lavender,Fall,2.6,No,Standard,No,33,PayPal,Quarterly,0,0,0,2822,4,Platinum,1,0.5004006410256411,33.000084487179485,0,0.6651282051282051,Established,0,0.44108974358974357,Low Priority / At Risk,South
2830,56,Female,Jewelry,Accessories,67,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,47,Cash,Weekly,0,0,0,3216,52,Platinum,1,0.5004006410256411,47.000089333333335,0,0.9323076923076923,Veteran,0,0.6245512820512821,"Habitual, Not Yet Valuable",West
2831,63,Female,Skirt,Clothing,90,Oregon,L,Cyan,Spring,2.9,No,Store Pickup,No,13,Venmo,Every 3 Months,0,0,0,1260,4,Silver,1,0.5004006410256411,13.000048025641025,0,0.25846153846153846,Developing,0,0.31673076923076926,Low Priority / At Risk,West
2832,34,Female,Hoodie,Clothing,53,Virginia,L,Pink,Winter,5.0,No,Express,No,4,Credit Card,Weekly,0,0,0,265,52,Bronze,0,0.5004006410256411,4.0000077820512825,0,0.07243589743589744,New,1,0.5346153846153846,Low Priority / At Risk,South
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,No,Standard,No,40,PayPal,Quarterly,0,0,0,1517,4,Gold,0,0.5004006410256411,40.00005634615385,0,0.7902564102564102,Veteran,0,0.703974358974359,"Habitual, Not Yet Valuable",South
2834,43,Female,Jeans,Clothing,56,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,No,19,Cash,Monthly,0,0,0,1120,12,Silver,1,0.5004006410256411,19.00004285897436,0,0.368974358974359,Developing,0,0.37115384615384617,Low Priority / At Risk,South
2835,39,Female,Jacket,Outerwear,43,Texas,M,Indigo,Fall,2.9,No,2-Day Shipping,No,17,Credit Card,Weekly,0,0,0,774,52,Silver,1,0.5004006410256411,17.000029051282052,0,0.3251282051282051,Developing,0,0.22185897435897436,Low Priority / At Risk,South
2836,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,7,Venmo,Annually,0,0,0,672,1,Silver,0,0.5004006410256411,7.000025346153846,0,0.14474358974358975,New,0,0.6076923076923076,Low Priority / At Risk,Northeast
2837,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,21,Cash,Bi-Weekly,0,0,0,1100,26,Silver,0,0.5004006410256411,21.00004205128205,0,0.4115384615384615,Developing,0,0.7059615384615384,Low Priority / At Risk,West
2838,65,Female,Shoes,Footwear,88,Alabama,M,Brown,Summer,4.5,No,Express,No,44,PayPal,Weekly,0,0,0,3960,52,Platinum,0,0.5004006410256411,44.000095743589746,0,0.8756410256410256,Veteran,0,0.8811538461538462,Core Loyal,South
2839,51,Female,Jacket,Outerwear,50,Maine,M,Blue,Fall,3.7,No,Free Shipping,No,2,Bank Transfer,Weekly,0,0,0,150,52,Bronze,0,0.5004006410256411,2.0000031794871793,0,0.02846153846153846,New,1,0.2545512820512821,Low Priority / At Risk,Northeast
2840,70,Female,Scarf,Accessories,80,South Dakota,L,Teal,Summer,2.8,No,Store Pickup,No,30,Bank Transfer,Monthly,0,0,0,2480,12,Platinum,1,0.5004006410256411,30.000078974358974,0,0.5976923076923077,Established,0,0.4521153846153846,Low Priority / At Risk,Midwest
2841,40,Female,T-shirt,Clothing,47,West Virginia,L,Pink,Spring,3.5,No,Store Pickup,No,41,Cash,Annually,0,0,0,1974,1,Gold,0,0.5004006410256411,41.00006893589744,0,0.8091025641025641,Veteran,1,0.543974358974359,"Habitual, Not Yet Valuable",South
2842,19,Female,Dress,Clothing,33,Ohio,XL,Magenta,Winter,3.0,No,2-Day Shipping,No,31,Cash,Weekly,0,0,0,1056,52,Silver,1,0.5004006410256411,31.00004023076923,0,0.6067948717948718,Established,0,0.29878205128205126,Low Priority / At Risk,Midwest
2843,28,Female,Coat,Outerwear,100,Arizona,L,Green,Fall,4.3,No,Standard,No,48,Debit Card,Quarterly,0,0,0,4900,4,Platinum,0,0.5004006410256411,48.00009975641026,0,0.9652564102564103,Veteran,0,0.862628205128205,Core Loyal,West
2844,51,Female,Sweater,Clothing,26,Ohio,M,White,Summer,3.6,No,Store Pickup,No,41,Venmo,Weekly,0,0,0,1092,52,Silver,0,0.5004006410256411,41.00004184615385,0,0.8055128205128205,Veteran,0,0.4276923076923077,"Habitual, Not Yet Valuable",Midwest
2845,32,Female,Hat,Accessories,79,New Mexico,M,Indigo,Summer,4.4,No,Standard,No,42,Venmo,Annually,0,0,0,3397,1,Platinum,0,0.5004006410256411,42.00009112820513,0,0.8384615384615385,Veteran,1,0.8390384615384616,Core Loyal,West
2846,26,Female,Backpack,Accessories,77,South Dakota,L,Lavender,Summer,4.1,No,Express,No,39,Debit Card,Every 3 Months,0,0,0,3080,4,Platinum,0,0.5004006410256411,39.000087641025644,0,0.7776923076923077,Veteran,0,0.7614743589743589,Core Loyal,Midwest
2847,50,Female,Socks,Clothing,36,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,No,15,PayPal,Bi-Weekly,0,0,0,576,26,Bronze,1,0.5004006410256411,15.00002173076923,0,0.28846153846153844,Developing,0,0.16589743589743589,Low Priority / At Risk,South
2848,68,Female,Jewelry,Accessories,21,Connecticut,L,Charcoal,Winter,2.8,No,Free Shipping,No,3,PayPal,Every 3 Months,0,0,0,84,4,Bronze,1,0.5004006410256411,3.0000008589743588,0,0.04064102564102564,New,0,0.061538461538461535,Low Priority / At Risk,Northeast
2849,33,Female,Boots,Footwear,72,Wisconsin,L,Gray,Fall,4.9,No,Store Pickup,No,28,Bank Transfer,Quarterly,0,0,0,2088,4,Gold,0,0.5004006410256411,28.000071205128204,0,0.5553846153846154,Established,0,0.8369871794871795,Promising New,Midwest
2850,56,Female,Coat,Outerwear,25,New Hampshire,M,Gold,Spring,4.1,No,Express,No,27,PayPal,Bi-Weekly,0,0,0,700,26,Silver,0,0.5004006410256411,27.000026243589744,0,0.5248717948717949,Established,0,0.4544871794871795,Low Priority / At Risk,Northeast
2851,57,Female,Sweater,Clothing,79,Nebraska,M,Silver,Spring,3.0,No,Store Pickup,No,36,Debit Card,Annually,0,0,0,2923,1,Platinum,1,0.5004006410256411,36.00008561538461,0,0.7194871794871794,Established,1,0.5257051282051282,Low Priority / At Risk,Midwest
2852,58,Female,Blouse,Clothing,73,Nevada,L,Teal,Summer,3.0,No,Store Pickup,No,42,Debit Card,Monthly,0,0,0,3139,12,Platinum,1,0.5004006410256411,42.00008833333333,0,0.8374358974358974,Veteran,0,0.5392948717948718,"Habitual, Not Yet Valuable",West
2853,40,Female,Belt,Accessories,71,New York,M,Magenta,Spring,3.0,No,Store Pickup,No,30,Venmo,Weekly,0,0,0,2201,52,Gold,1,0.5004006410256411,30.000073435897434,0,0.5958974358974359,Established,0,0.4648076923076923,Low Priority / At Risk,Northeast
2854,37,Female,Hat,Accessories,48,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,9,PayPal,Weekly,0,0,0,480,52,Bronze,1,0.5004006410256411,9.000017179487179,0,0.17012820512820512,New,0,0.22365384615384615,Low Priority / At Risk,Northeast
2855,36,Female,Sandals,Footwear,28,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,25,Venmo,Monthly,0,0,0,728,12,Silver,1,0.5004006410256411,25.000027346153846,0,0.48628205128205126,Developing,0,0.1753846153846154,Low Priority / At Risk,South
2856,29,Female,Boots,Footwear,95,Mississippi,S,Maroon,Winter,3.8,No,2-Day Shipping,No,33,PayPal,Quarterly,0,0,0,3230,4,Platinum,0,0.5004006410256411,33.000089435897436,0,0.6676923076923077,Established,0,0.7067948717948718,Low Priority / At Risk,South
2857,65,Female,Jacket,Outerwear,48,Iowa,M,Indigo,Winter,3.5,No,2-Day Shipping,No,31,Credit Card,Monthly,0,0,0,1536,12,Gold,0,0.5004006410256411,31.000057012820513,0,0.6126923076923076,Established,0,0.48435897435897435,Low Priority / At Risk,Midwest
2858,44,Female,Dress,Clothing,93,Utah,S,Maroon,Spring,3.8,No,Next Day Air,No,35,Debit Card,Monthly,0,0,0,3348,12,Platinum,0,0.5004006410256411,35.000090743589745,0,0.7043589743589743,Established,0,0.7133333333333334,Low Priority / At Risk,West
2859,34,Female,Jeans,Clothing,87,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,No,46,Bank Transfer,Monthly,0,0,0,4089,12,Platinum,0,0.5004006410256411,46.00009657692308,0,0.915,Veteran,0,0.7425,"Habitual, Not Yet Valuable",South
2860,31,Female,Shorts,Clothing,32,Utah,L,Yellow,Fall,3.4,No,Express,No,29,Bank Transfer,Annually,0,0,0,960,1,Silver,1,0.5004006410256411,29.00003632051282,0,0.5658974358974359,Established,1,0.35948717948717945,Low Priority / At Risk,West
2861,28,Female,Shirt,Clothing,38,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,49,Bank Transfer,Weekly,0,0,0,1900,52,Gold,1,0.5004006410256411,49.000067333333334,0,0.9702564102564103,Veteran,0,0.4132692307692308,"Habitual, Not Yet Valuable",Northeast
